Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1664288626.5103483,47987,1664288626,510067174,world,0.29703032970428467,0.7708814144134521,0.9116610288619995,0.043954212218523026,-0.7018875479698181,-0.7063518762588501,0.08055408298969269
1664288626.5203412,47988,1664288626,520084855,world,0.29722169041633606,0.7711729407310486,0.9110687375068665,0.046386219561100006,-0.7056575417518616,-0.7012944221496582,0.08989989012479782
1664288626.5303104,47989,1664288626,530086655,world,0.29809093475341797,0.771220862865448,0.9110023379325867,0.03908973187208176,-0.7069170475006104,-0.7008122801780701,0.08719285577535629
1664288626.5403454,47990,1664288626,540085458,world,0.29859018325805664,0.7716249823570251,0.9121242165565491,0.6822215914726257,0.04524276778101921,0.08206713199615479,0.7251150012016296
1664288626.5503538,47991,1664288626,550089443,world,0.29914841055870056,0.7708979845046997,0.9115311503410339,-0.030770497396588326,0.7069612741470337,0.7012221217155457,-0.08687138557434082
1664288626.550439,47992,1664288626,550121438,world,0.30049508810043335,0.7710652351379395,0.9127057790756226,-0.6846691370010376,-0.04615408927202225,-0.05443241819739342,-0.7253517508506775
1664288626.5603225,47993,1664288626,560087227,world,0.30150699615478516,0.7698230743408203,0.9132043719291687,-0.019359610974788666,0.7039741277694702,0.7046312093734741,-0.0868365615606308
1664288626.5703356,47994,1664288626,570093171,world,0.30276617407798767,0.7699989080429077,0.9138993620872498,-0.011859365738928318,0.7021195292472839,0.707011878490448,-0.08379560708999634
1664288626.5803359,47995,1664288626,580084868,world,0.3041277825832367,0.7699130177497864,0.9147811532020569,-0.005495437886565924,0.699320912361145,0.7099497318267822,-0.08301470428705215
1664288626.5903358,47996,1664288626,590088304,world,0.30562105774879456,0.7702240943908691,0.9157611131668091,0.0011425020638853312,0.6946995258331299,0.7149478197097778,-0.07900010794401169
1664288626.6003292,47997,1664288626,600069660,world,0.3068714141845703,0.7711036801338196,0.9164332151412964,0.010313048027455807,0.6882239580154419,0.721545934677124,-0.07491958141326904
1664288626.6004107,47998,1664288626,600101179,world,0.30913046002388,0.7705194354057312,0.9185150265693665,0.015001404099166393,0.6841537952423096,0.7255899310112,-0.07230348885059357
1664288626.6103904,47999,1664288626,610089178,world,0.30999836325645447,0.772355318069458,0.9189950823783875,0.016431262716650963,0.677495002746582,0.7320511341094971,-0.06951005756855011
1664288626.6204505,48000,1664288626,620085739,world,0.3130846917629242,0.7734344601631165,0.9212090373039246,0.03250904008746147,0.6692710518836975,0.7399107217788696,-0.05959530547261238
1664288626.630326,48001,1664288626,630088263,world,0.3158489167690277,0.7731819152832031,0.923271656036377,0.0368855781853199,0.6623039841651917,0.7466582655906677,-0.049943551421165466
1664288626.640345,48002,1664288626,640087695,world,0.31851691007614136,0.7732364535331726,0.9256624579429626,0.04333954304456711,0.6500885486602783,0.75678551197052,-0.05274875834584236
1664288626.650384,48003,1664288626,650087315,world,0.32159867882728577,0.7746008634567261,0.9268049597740173,0.047944579273462296,0.6452218294143677,0.7611035108566284,-0.04595416411757469
1664288626.6504366,48004,1664288626,650120192,world,0.325087308883667,0.7753913998603821,0.9279578328132629,0.04926776513457298,0.6449505686759949,0.7615768909454346,-0.040152713656425476
1664288626.6603775,48005,1664288626,660097020,world,0.3286510705947876,0.7749443650245667,0.9305676817893982,0.05390619859099388,0.6355413794517517,0.7690460085868835,-0.04182782024145126
1664288626.670396,48006,1664288626,670104581,world,0.33248522877693176,0.7756312489509583,0.932279646396637,0.05716770887374878,0.6266329288482666,0.7759387493133545,-0.044521648436784744
1664288626.6804266,48007,1664288626,680090282,world,0.3366433382034302,0.7771162986755371,0.9323714971542358,0.06167462095618248,0.6287026405334473,0.7745800018310547,-0.03090599924325943
1664288626.6903353,48008,1664288626,690090195,world,0.3411378860473633,0.7770286202430725,0.9341927766799927,0.06352213025093079,0.6273903846740723,0.7754731178283691,-0.03142832592129707
1664288626.700416,48009,1664288626,700086520,world,0.34553489089012146,0.7777814865112305,0.9356783628463745,0.0659494698047638,0.621487021446228,0.7801377773284912,-0.02809862606227398
1664288626.7004998,48010,1664288626,700118796,world,0.35038694739341736,0.7777446508407593,0.9374188780784607,0.06648986041545868,0.6198945641517639,0.7813672423362732,-0.027842409908771515
1664288626.7103536,48011,1664288626,710089312,world,0.35531121492385864,0.7782074809074402,0.9390678405761719,0.06774871796369553,0.6168293952941895,0.7838708758354187,-0.021866992115974426
1664288626.7203798,48012,1664288626,720089235,world,0.3605051040649414,0.7791533470153809,0.9404269456863403,0.06956835836172104,0.6125316023826599,0.7873030304908752,-0.01092440914362669
1664288626.7304122,48013,1664288626,730123063,world,0.3663027882575989,0.7769221663475037,0.9430648684501648,0.07004441320896149,0.6139654517173767,0.7859716415405273,-0.019716918468475342
1664288626.7403874,48014,1664288626,740083289,world,0.37126630544662476,0.7770015597343445,0.946314811706543,0.07476390153169632,0.609298050403595,0.7890568971633911,-0.023568209260702133
1664288626.7504158,48015,1664288626,750087452,world,0.3767685294151306,0.7767267227172852,0.9455595016479492,0.062290601432323456,0.6159951090812683,0.7852665781974792,-0.00511748343706131
1664288626.7504365,48016,1664288626,750120467,world,0.3828237056732178,0.7776516675949097,0.9482795596122742,0.069960817694664,0.616341769695282,0.7843615412712097,0.002295680111274123
1664288626.7603886,48017,1664288626,760104963,world,0.38921529054641724,0.7771311402320862,0.9485845565795898,0.06271621584892273,0.6293299198150635,0.7745224237442017,0.01120675541460514
1664288626.7703722,48018,1664288626,770087105,world,0.3953322172164917,0.7772495746612549,0.9504703879356384,0.06462174654006958,0.6327911615371704,0.77141934633255,0.01765061542391777
1664288626.7803736,48019,1664288626,780086825,world,0.40160733461380005,0.7766608595848083,0.9522579908370972,0.0627458244562149,0.638224184513092,0.7668321132659912,0.02648596279323101
