Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1664288571.020402,41348,1664288571,20109241,world,0.2968408465385437,0.7281097769737244,0.9125609397888184,0.3585382103919983,0.6076880097389221,0.6278588771820068,0.3285711705684662
1664288571.0304067,41349,1664288571,30126143,world,0.2969096899032593,0.7278873324394226,0.9125344157218933,0.35807153582572937,0.6079525351524353,0.6277873516082764,0.3287273347377777
1664288571.0403323,41350,1664288571,40107918,world,0.29687628149986267,0.7279642820358276,0.9125514030456543,0.35798966884613037,0.6078330278396606,0.627905547618866,0.3288116455078125
1664288571.050393,41351,1664288571,50107884,world,0.2966291904449463,0.7277001738548279,0.913908839225769,0.36028173565864563,0.6022463440895081,0.6335985064506531,0.32565218210220337
1664288571.0504217,41352,1664288571,50146970,world,0.2968636155128479,0.7277730703353882,0.9126192331314087,0.3572486639022827,0.6066783666610718,0.6279000043869019,0.33174756169319153
1664288571.060373,41353,1664288571,60108060,world,0.2964673936367035,0.7274392247200012,0.9138091206550598,0.3584239184856415,0.6038979887962341,0.6327223777770996,0.32634636759757996
1664288571.0703797,41354,1664288571,70108003,world,0.29678332805633545,0.7279529571533203,0.9125567674636841,0.35751521587371826,0.6078863739967346,0.6279650926589966,0.32911521196365356
1664288571.0803676,41355,1664288571,80108743,world,0.296867311000824,0.7279029488563538,0.9125375747680664,0.3579234778881073,0.6079534888267517,0.6278671026229858,0.32873448729515076
1664288571.0903356,41356,1664288571,90107239,world,0.2971649169921875,0.7275497317314148,0.9126691222190857,0.3590211570262909,0.6065114736557007,0.6279013752937317,0.3301326334476471
1664288571.1003973,41357,1664288571,100108891,world,0.29733940958976746,0.7275949716567993,0.9126338362693787,0.35976770520210266,0.607264518737793,0.6277495622634888,0.32821860909461975
1664288571.1004255,41358,1664288571,100147503,world,0.2977670431137085,0.7273388504981995,0.912826657295227,0.3617621660232544,0.6067306995391846,0.627927303314209,0.32666999101638794
1664288571.1103425,41359,1664288571,110108582,world,0.2977176606655121,0.7276133298873901,0.9135711789131165,0.3624524176120758,0.6066510081291199,0.6324782967567444,0.3171340823173523
1664288571.1203551,41360,1664288571,120108216,world,0.29866039752960205,0.7274471521377563,0.9141335487365723,0.36403757333755493,0.6055759191513062,0.6339417695999146,0.3144398331642151
1664288571.1303275,41361,1664288571,130100101,world,0.29942265152931213,0.7275693416595459,0.9142236113548279,0.3628731071949005,0.6078436374664307,0.6355898380279541,0.3080177307128906
1664288571.140386,41362,1664288571,140099917,world,0.3013184070587158,0.7273521423339844,0.9141477942466736,0.3616170585155487,0.6099216938018799,0.6335785388946533,0.30952683091163635
1664288571.1504009,41363,1664288571,150107979,world,0.3025229275226593,0.7267130613327026,0.9144277572631836,0.3580504357814789,0.6135255098342896,0.6342372894287109,0.30517110228538513
1664288571.150431,41364,1664288571,150146548,world,0.30387958884239197,0.7272891402244568,0.9158487319946289,0.3595151901245117,0.6121512055397034,0.6397612690925598,0.2944917678833008
1664288571.160396,41365,1664288571,160111904,world,0.30561554431915283,0.7266915440559387,0.9166994690895081,0.3558999001979828,0.6133792400360107,0.6415253281593323,0.29248327016830444
1664288571.1703422,41366,1664288571,170100895,world,0.30740275979042053,0.726658821105957,0.9182658195495605,0.35606420040130615,0.6118782162666321,0.6457218527793884,0.28612369298934937
1664288571.180353,41367,1664288571,180108207,world,0.3094042241573334,0.7264003753662109,0.9200155735015869,0.3543262779712677,0.6123003959655762,0.6484062671661377,0.2812657952308655
1664288571.1903434,41368,1664288571,190106637,world,0.3117895722389221,0.7250270247459412,0.9213257431983948,0.3457593321800232,0.6165949702262878,0.6486591696739197,0.28196191787719727
1664288571.2003765,41369,1664288571,200109808,world,0.31397268176078796,0.7259572744369507,0.9240036010742188,0.35115644335746765,0.6119980812072754,0.6544595956802368,0.2717171013355255
1664288571.2004797,41370,1664288571,200147822,world,0.31711438298225403,0.723343014717102,0.925613522529602,0.33833184838294983,0.6185746192932129,0.653002142906189,0.27655988931655884
1664288571.2103448,41371,1664288571,210107920,world,0.319934606552124,0.7222198843955994,0.928077757358551,0.33719533681869507,0.6183142066001892,0.6545230150222778,0.2749300003051758
1664288571.2203715,41372,1664288571,220109048,world,0.32347387075424194,0.721097469329834,0.9302050471305847,0.3326819837093353,0.6209633350372314,0.6544283032417297,0.27468341588974
1664288571.2303605,41373,1664288571,230107691,world,0.32676205039024353,0.7203911542892456,0.9328197836875916,0.33297279477119446,0.6205545663833618,0.6552696824073792,0.27324509620666504
1664288571.2403822,41374,1664288571,240107264,world,0.33014416694641113,0.720328688621521,0.9359319806098938,0.33752548694610596,0.6184594631195068,0.6582078337669373,0.2652302086353302
1664288571.2504182,41375,1664288571,250107633,world,0.3343193233013153,0.7183284759521484,0.9385277628898621,0.33410727977752686,0.6217266321182251,0.6556503772735596,0.2682366371154785
1664288571.2504716,41376,1664288571,250146138,world,0.33853524923324585,0.7168112993240356,0.9409198760986328,0.3298935890197754,0.6263766884803772,0.6533473134040833,0.2682534158229828
1664288571.260316,41377,1664288571,260098140,world,0.3433021903038025,0.713842511177063,0.943101167678833,0.31835851073265076,0.6349732279777527,0.6473169326782227,0.27647367119789124
1664288571.2703655,41378,1664288571,270107087,world,0.3477844297885895,0.712159276008606,0.9460322856903076,0.3135532736778259,0.6422838568687439,0.6417572498321533,0.2780349552631378
