Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1664289005.6704466,93181,1664289005,670109761,world,0.32902035117149353,0.8936834931373596,0.9127587080001831,0.18072059750556946,-0.6764782667160034,-0.6723313927650452,0.2401830554008484
1664289005.6704733,93182,1664289005,670147850,world,0.329670250415802,0.8940374255180359,0.9128139615058899,0.17257142066955566,-0.6781642436981201,-0.6716257333755493,0.24337489902973175
1664289005.6803596,93183,1664289005,680110699,world,0.33089420199394226,0.893425464630127,0.9137532114982605,0.16645553708076477,-0.6767346858978271,-0.6760859489440918,0.2392290234565735
1664289005.690372,93184,1664289005,690105625,world,0.33222341537475586,0.8932408690452576,0.9145079255104065,0.15952880680561066,-0.6743199825286865,-0.6805527806282043,0.2380988895893097
1664289005.7003443,93185,1664289005,700107031,world,0.3338148593902588,0.8932910561561584,0.91534423828125,0.15006977319717407,-0.6745060086250305,-0.6826800107955933,0.23763155937194824
1664289005.7103565,93186,1664289005,710108641,world,0.3354656994342804,0.8929266929626465,0.9163209199905396,0.1411764770746231,-0.6724315881729126,-0.6871705651283264,0.23601192235946655
1664289005.7203748,93187,1664289005,720108611,world,0.3374897241592407,0.8925122618675232,0.917582094669342,0.13256585597991943,-0.6698850393295288,-0.6923372149467468,0.2331298440694809
1664289005.7303617,93188,1664289005,730109013,world,0.33954867720603943,0.8920261263847351,0.9186254143714905,0.12290727347135544,-0.6668462753295898,-0.6970000267028809,0.2332397848367691
1664289005.7304325,93189,1664289005,730146879,world,0.34180325269699097,0.8913803696632385,0.9197747111320496,0.11176998168230057,-0.6646815538406372,-0.7007454037666321,0.23379872739315033
1664289005.7404025,93190,1664289005,740111208,world,0.3443387448787689,0.891257107257843,0.9209402799606323,0.10182622075080872,-0.6613069772720337,-0.7085978984832764,0.22403928637504578
1664289005.7503514,93191,1664289005,750106478,world,0.34702935814857483,0.8909997940063477,0.9221997261047363,0.09129840135574341,-0.6584580540657043,-0.7136812210083008,0.2208091914653778
1664289005.7603734,93192,1664289005,760109165,world,0.3487851619720459,0.8912263512611389,0.9227113723754883,0.08530814200639725,-0.6567967534065247,-0.7171610593795776,0.21684235334396362
1664289005.7704017,93193,1664289005,770109060,world,0.3523578941822052,0.8910934925079346,0.9242874979972839,0.07172036916017532,-0.6546066403388977,-0.7227035760879517,0.20987118780612946
